id,name,price,address,image_url,product_url
177,Couple dinde,40000.0,"Kolda, Sénégal",https://images.coinafrique.com/thumb_4506000_uploaded_image1_1702997150.jpg,https://sn.coinafrique.com/annonce/autres-animaux/couple-dinde-4506000
178,Cochons,20000.0,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4503064_uploaded_image1_1702806770.jpg,https://sn.coinafrique.com/annonce/autres-animaux/cochons-4503064
179,Cochons,20000.0,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4503058_uploaded_image1_1702806558.jpg,https://sn.coinafrique.com/annonce/autres-animaux/cochons-4503058
180,Pintade,75000.0,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_4465594_uploaded_image1_1700505532.jpg,https://sn.coinafrique.com/annonce/autres-animaux/pintade-4465594
181,Perruche Anglaise,40000.0,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_4456172_uploaded_image1_1699885668.jpg,https://sn.coinafrique.com/annonce/autres-animaux/perruche-anglaise-4456172
182,Perruches ondulées,15000.0,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_4456156_uploaded_image1_1699884359.jpg,https://sn.coinafrique.com/annonce/autres-animaux/perruches-ondulees-4456156
183,Cailles,1500.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4454743_uploaded_image1_1699793813.jpg,https://sn.coinafrique.com/annonce/autres-animaux/cailles-4454743
184,Perruche ondulée,7000.0,"Thies, Sénégal",https://images.coinafrique.com/thumb_4452994_uploaded_image1_1699659802.jpg,https://sn.coinafrique.com/annonce/autres-animaux/perruche-ondulee-4452994
185,Paon,250000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4451044_uploaded_image1_1699554808.jpg,https://sn.coinafrique.com/annonce/autres-animaux/paon-4451044
186,Paon,65000.0,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4435457_uploaded_image1_1698661056.jpg,https://sn.coinafrique.com/annonce/autres-animaux/paon-4435457
187,Pintade,7000.0,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4412768_uploaded_image1_1697036744.jpg,https://sn.coinafrique.com/annonce/autres-animaux/pintade-4412768
188,Perroquet,50000.0,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_4411374_uploaded_image1_1696959883.jpg,https://sn.coinafrique.com/annonce/autres-animaux/perroquet-4411374
190,Dindes,30000.0,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_4408804_uploaded_image1_1696809535.jpg,https://sn.coinafrique.com/annonce/autres-animaux/dindes-4408804
191,Pintades,40000.0,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_4408799_uploaded_image1_1696809191.jpg,https://sn.coinafrique.com/annonce/autres-animaux/pintades-4408799
192,Veaux,450000.0,"Pikine, Sénégal",https://images.coinafrique.com/thumb_4407653_uploaded_image1_1696730126.jpg,https://sn.coinafrique.com/annonce/autres-animaux/veaux-4407653
193,Chèvre,80000.0,"Thies, Sénégal",https://images.coinafrique.com/thumb_4387674_uploaded_image1_1695430824.jpg,https://sn.coinafrique.com/annonce/autres-animaux/chevre-4387674
194,Chat Persan,650000.0,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_4386249_uploaded_image1_1695340690.jpg,https://sn.coinafrique.com/annonce/autres-animaux/chat-persan-4386249
195,Dinde rouge pair,35000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4381112_uploaded_image1_1695035479.jpg,https://sn.coinafrique.com/annonce/autres-animaux/dinde-rouge-pair-4381112
196,Bœuf,450000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4379382_uploaded_image1_1694875556.jpg,https://sn.coinafrique.com/annonce/autres-animaux/buf-4379382
198,Taureau,320000.0,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4335558_uploaded_image1_1692061499.jpg,https://sn.coinafrique.com/annonce/autres-animaux/taureau-4335558
199,Chaton Gimalayen Siamois,250000.0,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_4333502_uploaded_image1_1691932427.jpg,https://sn.coinafrique.com/annonce/autres-animaux/chaton-gimalayen-siamois-4333502
200,Perruches ondulées,20000.0,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_4331659_uploaded_image1_1691773285.jpg,https://sn.coinafrique.com/annonce/autres-animaux/perruches-ondulees-4331659
201,Perroquets,60000.0,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_4331654_uploaded_image1_1691772808.jpg,https://sn.coinafrique.com/annonce/autres-animaux/perroquets-4331654
202,Cailles de chair,500.0,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4327166_uploaded_image1_1691508551.jpg,https://sn.coinafrique.com/annonce/autres-animaux/cailles-de-chair-4327166
203,Poussins d'autruche,50000.0,"Bambey, Sénégal",https://images.coinafrique.com/thumb_4292496_uploaded_image1_1689236421.jpg,https://sn.coinafrique.com/annonce/autres-animaux/poussins-dautruche-4292496
204,Chat tigré,60000.0,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4290090_uploaded_image1_1689085062.jpg,https://sn.coinafrique.com/annonce/autres-animaux/chat-tigre-4290090
205,Chat tigré,60000.0,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4290086_uploaded_image1_1689084975.jpg,https://sn.coinafrique.com/annonce/autres-animaux/chat-tigre-4290086
206,Canard,30000.0,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_4251761_uploaded_image1_1686479149.jpg,https://sn.coinafrique.com/annonce/autres-animaux/canard-4251761
207,Autruche,40000.0,"Bambey, Sénégal",https://images.coinafrique.com/thumb_4274068_uploaded_image1_1688027259.jpg,https://sn.coinafrique.com/annonce/autres-animaux/autruche-4274068
208,Chatons persans chinchilla golden shaded,500000.0,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_4268926_uploaded_image1_1687601650.jpg,https://sn.coinafrique.com/annonce/autres-animaux/chatons-persans-chinchilla-golden-shaded-4268926
209,Chat persan chinchilla blue golden shaded,650000.0,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_4268866_uploaded_image1_1687597344.jpg,https://sn.coinafrique.com/annonce/autres-animaux/chat-persan-chinchilla-blue-golden-shaded-4268866
210,Chat persan chinchilla golden shaded,500000.0,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_4268857_uploaded_image1_1687596952.jpg,https://sn.coinafrique.com/annonce/autres-animaux/chat-persan-chinchilla-golden-shaded-4268857
211,Perruches ondulées,20000.0,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_4268218_uploaded_image1_1687536623.jpg,https://sn.coinafrique.com/annonce/autres-animaux/perruches-ondulees-4268218
212,Oies,45000.0,"Thies, Sénégal",https://images.coinafrique.com/thumb_4263743_uploaded_image1_1687283716.jpg,https://sn.coinafrique.com/annonce/autres-animaux/oies-4263743
213,Poissons aquariums,7500.0,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4258053_uploaded_image1_1686843939.jpg,https://sn.coinafrique.com/annonce/autres-animaux/poissons-aquariums-4258053
216,Perruche,30000.0,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_4236158_uploaded_image1_1685471000.jpg,https://sn.coinafrique.com/annonce/autres-animaux/perruche-4236158
217,Paon,400.0,"Touba, Sénégal",https://images.coinafrique.com/thumb_4226444_uploaded_image1_1684797786.jpg,https://sn.coinafrique.com/annonce/autres-animaux/paon-4226444
218,Poussins bleus hollandais,1500.0,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_4223952_uploaded_image1_1684611180.jpg,https://sn.coinafrique.com/annonce/autres-animaux/poussins-bleus-hollandais-4223952
219,Chaton Siamois Himalayen,275000.0,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_4215680_uploaded_image1_1684074328.jpg,https://sn.coinafrique.com/annonce/autres-animaux/chaton-siamois-himalayen-4215680
220,Poissons aquarium,15000.0,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4213007_uploaded_image1_1683888858.jpg,https://sn.coinafrique.com/annonce/autres-animaux/poissons-aquarium-4213007
221,Cailles,7000.0,"Touba, Sénégal",https://images.coinafrique.com/thumb_4208226_uploaded_image1_1683592423.jpg,https://sn.coinafrique.com/annonce/autres-animaux/cailles-4208226
222,Boeuf,600000.0,"Bambey, Sénégal",https://images.coinafrique.com/thumb_4196106_uploaded_image1_1682881461.jpg,https://sn.coinafrique.com/annonce/autres-animaux/boeuf-4196106
223,Perruches,30000.0,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_4194617_uploaded_image1_1682759209.jpg,https://sn.coinafrique.com/annonce/autres-animaux/perruches-4194617
224,Perroquet,35000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4185842_uploaded_image1_1682102205.jpg,https://sn.coinafrique.com/annonce/autres-animaux/perroquet-4185842
225,Couple de perruches,14900.0,"Thies, Sénégal",https://images.coinafrique.com/thumb_4180902_uploaded_image1_1681767382.jpg,https://sn.coinafrique.com/annonce/autres-animaux/couple-de-perruches-4180902
226,Chaton siamois,240000.0,"Sacré-Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_4180282_uploaded_image1_1681738114.jpg,https://sn.coinafrique.com/annonce/autres-animaux/chaton-siamois-4180282
227,Dinde,45000.0,"Touba, Sénégal",https://images.coinafrique.com/thumb_4170236_uploaded_image1_1681079402.jpg,https://sn.coinafrique.com/annonce/autres-animaux/dinde-4170236
228,Dindes,100000.0,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4169875_uploaded_image1_1681057517.jpg,https://sn.coinafrique.com/annonce/autres-animaux/dindes-4169875
229,Dindes,100000.0,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4169870_uploaded_image1_1681057188.jpg,https://sn.coinafrique.com/annonce/autres-animaux/dindes-4169870
231,Perroquet,20000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4141464_uploaded_image1_1679320795.jpg,https://sn.coinafrique.com/annonce/autres-animaux/perroquet-4141464
232,Canard colvert,32500.0,"Almadies 2, Dakar, Sénégal",https://images.coinafrique.com/thumb_4141195_uploaded_image1_1679311407.jpg,https://sn.coinafrique.com/annonce/autres-animaux/canard-colvert-4141195
233,Chatte persane himalayenne,200000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4140736_uploaded_image1_1679260998.jpg,https://sn.coinafrique.com/annonce/autres-animaux/chatte-persane-himalayenne-4140736
234,Oies,35000.0,"Thies, Sénégal",https://images.coinafrique.com/thumb_4119270_uploaded_image2_1677889884.jpeg,https://sn.coinafrique.com/annonce/autres-animaux/oies-4119270
235,Hamster dorée,15000.0,"Sacré-Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_4110101_uploaded_image1_1677403384.jpg,https://sn.coinafrique.com/annonce/autres-animaux/hamster-doree-4110101
236,Chèvre sahelienne,180000.0,"Mbour, Sénégal",https://images.coinafrique.com/thumb_4103018_uploaded_image1_1676929679.jpg,https://sn.coinafrique.com/annonce/autres-animaux/chevre-sahelienne-4103018
237,Chats siamois himalayen,300000.0,"Thies, Sénégal",https://images.coinafrique.com/thumb_4102440_uploaded_image1_1676904996.jpg,https://sn.coinafrique.com/annonce/autres-animaux/chats-siamois-himalayen-4102440
238,Chaton angora,180000.0,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_4102298_uploaded_image1_1676900131.jpg,https://sn.coinafrique.com/annonce/autres-animaux/chaton-angora-4102298
240,Bœuf,600000.0,"Bambey, Sénégal",https://images.coinafrique.com/thumb_4090572_uploaded_image1_1676111755.jpg,https://sn.coinafrique.com/annonce/autres-animaux/buf-4090572
241,Oies,65000.0,"Niaga, Sénégal",https://images.coinafrique.com/thumb_4064457_uploaded_image1_1674641302.jpg,https://sn.coinafrique.com/annonce/autres-animaux/oies-4064457
242,Dinde,50000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4060300_uploaded_image1_1674362008.jpg,https://sn.coinafrique.com/annonce/autres-animaux/dinde-4060300
243,Canards,20000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4056116_uploaded_image1_1674103896.jpg,https://sn.coinafrique.com/annonce/autres-animaux/canards-4056116
244,Dindons,175000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4056115_uploaded_image1_1674103633.jpg,https://sn.coinafrique.com/annonce/autres-animaux/dindons-4056115
245,Perruches ondulées,7000.0,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_4049517_uploaded_image1_1673696813.jpg,https://sn.coinafrique.com/annonce/autres-animaux/perruches-ondulees-4049517
247,Oies de garde,200000.0,"Mbour, Sénégal",https://images.coinafrique.com/thumb_4033376_uploaded_image1_1672817271.jpg,https://sn.coinafrique.com/annonce/autres-animaux/oies-de-garde-4033376
248,Cheval,450000.0,"Thies, Sénégal",https://images.coinafrique.com/thumb_4029054_uploaded_image1_1672496527.jpg,https://sn.coinafrique.com/annonce/autres-animaux/cheval-4029054
249,Jument,550000.0,"Thies, Sénégal",https://images.coinafrique.com/thumb_4029052_uploaded_image1_1672496436.jpg,https://sn.coinafrique.com/annonce/autres-animaux/jument-4029052
250,Vache,475.0,"Niaga, Sénégal",https://images.coinafrique.com/thumb_4015081_uploaded_image1_1671456683.jpg,https://sn.coinafrique.com/annonce/autres-animaux/vache-4015081
251,Perroquets Roseicollis,50000.0,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_4006084_uploaded_image1_1670879833.jpg,https://sn.coinafrique.com/annonce/autres-animaux/perroquets-roseicollis-4006084
252,Chaton Persan,400000.0,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_4004300_uploaded_image1_1670782309.jpg,https://sn.coinafrique.com/annonce/autres-animaux/chaton-persan-4004300
253,Chat persan hymalayen,350000.0,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_4002094_uploaded_image1_1670612752.jpg,https://sn.coinafrique.com/annonce/autres-animaux/chat-persan-hymalayen-4002094
254,Bœufs,600000.0,"Bambey, Sénégal",https://images.coinafrique.com/thumb_4001249_uploaded_image1_1670577657.jpg,https://sn.coinafrique.com/annonce/autres-animaux/bufs-4001249
255,Bœufs,600000.0,"Bambey, Sénégal",https://images.coinafrique.com/thumb_3991901_uploaded_image1_1670076562.jpg,https://sn.coinafrique.com/annonce/autres-animaux/bufs-3991901
256,Chèvre,50000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3985611_uploaded_image1_1669761997.jpg,https://sn.coinafrique.com/annonce/autres-animaux/chevre-3985611
257,Perruches ondulées,12000.0,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3968286_uploaded_image1_1668632770.jpg,https://sn.coinafrique.com/annonce/autres-animaux/perruches-ondulees-3968286
258,Paon,450000.0,"Touba, Sénégal",https://images.coinafrique.com/thumb_3956247_uploaded_image2_1667916424.jpeg,https://sn.coinafrique.com/annonce/autres-animaux/paon-3956247
259,Dinde,35000.0,"Touba, Sénégal",https://images.coinafrique.com/thumb_3956243_uploaded_image1_1667916312.jpg,https://sn.coinafrique.com/annonce/autres-animaux/dinde-3956243
260,Poissons aquarium,7500.0,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3922652_uploaded_image1_1665918281.jpg,https://sn.coinafrique.com/annonce/autres-animaux/poissons-aquarium-3922652
261,Anes,500000.0,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3916725_uploaded_image1_1665569939.jpg,https://sn.coinafrique.com/annonce/autres-animaux/anes-3916725
262,Bœuf,700000.0,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3916720_uploaded_image1_1665569801.jpg,https://sn.coinafrique.com/annonce/autres-animaux/buf-3916720
263,Paons bleus,400000.0,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3916692_uploaded_image1_1665568760.jpg,https://sn.coinafrique.com/annonce/autres-animaux/paons-bleus-3916692
265,Cailles,2500.0,"Ziguinchor, Sénégal",https://images.coinafrique.com/thumb_3905361_uploaded_image1_1664880986.jpg,https://sn.coinafrique.com/annonce/autres-animaux/cailles-3905361
266,Paon,50000.0,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3901686_uploaded_image1_1664658095.jpg,https://sn.coinafrique.com/annonce/autres-animaux/paon-3901686
267,Œufs,9000.0,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3862604_uploaded_image1_1662310160.jpg,https://sn.coinafrique.com/annonce/autres-animaux/ufs-3862604
268,Cobaye mâle,16000.0,"Thies, Sénégal",https://images.coinafrique.com/thumb_3868453_uploaded_image1_1662603701.jpg,https://sn.coinafrique.com/annonce/autres-animaux/cobaye-male-3868453
269,Vache,65000.0,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3850590_uploaded_image1_1661716395.jpg,https://sn.coinafrique.com/annonce/autres-animaux/vache-3850590
271,Bœuf,750000.0,"Niaga, Sénégal",https://images.coinafrique.com/thumb_3817866_uploaded_image1_1659784836.jpg,https://sn.coinafrique.com/annonce/autres-animaux/buf-3817866
272,Hamster dorée,15000.0,"Sacré-Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3814562_uploaded_image1_1659613355.jpg,https://sn.coinafrique.com/annonce/autres-animaux/hamster-doree-3814562
273,Vache,1000000.0,"Bambey, Sénégal",https://images.coinafrique.com/thumb_3804681_uploaded_image1_1659094431.jpg,https://sn.coinafrique.com/annonce/autres-animaux/vache-3804681
274,Peruche ondulée,10000.0,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3803986_uploaded_image1_1659036881.jpg,https://sn.coinafrique.com/annonce/autres-animaux/peruche-ondulee-3803986
277,Veau,300000.0,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3784229_uploaded_image1_1657796861.jpg,https://sn.coinafrique.com/annonce/autres-animaux/veau-3784229
278,Hamster,15000.0,"Sacré-Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3780966_uploaded_image1_1657566627.jpg,https://sn.coinafrique.com/annonce/autres-animaux/hamster-3780966
279,Couple Hamster,45000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3779809_uploaded_image1_1657474571.jpg,https://sn.coinafrique.com/annonce/autres-animaux/couple-hamster-3779809
280,Veaux,200000.0,"Diamniadio, Sénégal",https://images.coinafrique.com/thumb_3775233_uploaded_image1_1657130525.jpg,https://sn.coinafrique.com/annonce/autres-animaux/veaux-3775233
282,Paire Oie,130000.0,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3763969_uploaded_image1_1656542478.jpg,https://sn.coinafrique.com/annonce/autres-animaux/paire-oie-3763969
284,Sacs de foin - Ngogne,5000.0,"Saint Louis, Sénégal",https://images.coinafrique.com/thumb_3747916_uploaded_image1_1655548507.jpg,https://sn.coinafrique.com/annonce/autres-animaux/sacs-de-foin-ngogne-3747916
285,Couple cochons d'inde,25000.0,"Sacré-Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3738425_uploaded_image1_1655026461.jpg,https://sn.coinafrique.com/annonce/autres-animaux/couple-cochons-dinde-3738425
287,Oie,65000.0,"Niaga, Sénégal",https://images.coinafrique.com/thumb_3719072_uploaded_image1_1654007070.jpg,https://sn.coinafrique.com/annonce/autres-animaux/oie-3719072
288,Perruches ondulées,12000.0,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3693176_uploaded_image1_1652374886.jpg,https://sn.coinafrique.com/annonce/autres-animaux/perruches-ondulees-3693176
290,Hamster,15000.0,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3689324_uploaded_image1_1652181532.jpg,https://sn.coinafrique.com/annonce/autres-animaux/hamster-3689324
291,Paire colverts de Rouen,15000.0,"Mboro, Sénégal",https://images.coinafrique.com/thumb_3686752_uploaded_image1_1652029317.jpg,https://sn.coinafrique.com/annonce/autres-animaux/paire-colverts-de-rouen-3686752
292,Chaton Angora,160000.0,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_3681874_uploaded_image1_1651750026.jpg,https://sn.coinafrique.com/annonce/autres-animaux/chaton-angora-3681874
293,Caille,2000.0,"Sicap foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3679001_uploaded_image1_1651592167.jpg,https://sn.coinafrique.com/annonce/autres-animaux/caille-3679001
295,Chaton siamois,375000.0,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_3671821_uploaded_image1_1651072649.jpg,https://sn.coinafrique.com/annonce/autres-animaux/chaton-siamois-3671821
296,Boeufs,900000.0,"Niaga, Sénégal",https://images.coinafrique.com/thumb_3651241_uploaded_image1_1649808275.jpg,https://sn.coinafrique.com/annonce/autres-animaux/boeufs-3651241
297,Oie géant,450000.0,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3646953_uploaded_image1_1649560934.jpg,https://sn.coinafrique.com/annonce/autres-animaux/oie-geant-3646953
300,Chaton Angora,130000.0,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_3634435_uploaded_image1_1648913898.jpg,https://sn.coinafrique.com/annonce/autres-animaux/chaton-angora-3634435
301,Hamster,15000.0,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3615764_uploaded_image1_1647715657.jpg,https://sn.coinafrique.com/annonce/autres-animaux/hamster-3615764
302,Cochons,15000.0,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3614166_uploaded_image1_1647608880.jpg,https://sn.coinafrique.com/annonce/autres-animaux/cochons-3614166
303,Taurillon laitier,1000000.0,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3613432_uploaded_image1_1647552342.jpg,https://sn.coinafrique.com/annonce/autres-animaux/taurillon-laitier-3613432
304,Chatons,400000.0,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_3613416_uploaded_image1_1647551529.jpg,https://sn.coinafrique.com/annonce/autres-animaux/chatons-3613416
305,Caille,8000.0,"Kaolack, Sénégal",https://images.coinafrique.com/thumb_3607957_uploaded_image1_1647266236.jpg,https://sn.coinafrique.com/annonce/autres-animaux/caille-3607957
306,Poussin caille,500.0,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3576048_uploaded_image1_1645409801.jpg,https://sn.coinafrique.com/annonce/autres-animaux/poussin-caille-3576048
307,Dinde mâle,20000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3575899_uploaded_image1_1645394898.jpg,https://sn.coinafrique.com/annonce/autres-animaux/dinde-male-3575899
308,Poussins  d’oies,35000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3569402_uploaded_image1_1644969388.jpg,https://sn.coinafrique.com/annonce/autres-animaux/poussins-doies-3569402
309,Cheval,500000.0,"Saint Louis, Sénégal",https://images.coinafrique.com/thumb_3569117_uploaded_image1_1644951974.jpg,https://sn.coinafrique.com/annonce/autres-animaux/cheval-3569117
310,Bœufs,900000.0,"Bambey, Sénégal",https://images.coinafrique.com/thumb_3544114_uploaded_image1_1643467299.jpg,https://sn.coinafrique.com/annonce/autres-animaux/bufs-3544114
312,Hamsters,15000.0,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3525591_uploaded_image1_1642246209.jpg,https://sn.coinafrique.com/annonce/autres-animaux/hamsters-3525591
313,Bouc Espagnol,150000.0,"Louga, Sénégal",https://images.coinafrique.com/thumb_3523752_uploaded_image1_1642113362.jpg,https://sn.coinafrique.com/annonce/autres-animaux/bouc-espagnol-3523752
314,Cochon dinde,45000.0,"Thies, Sénégal",https://images.coinafrique.com/thumb_3520084_uploaded_image1_1641925340.jpg,https://sn.coinafrique.com/annonce/autres-animaux/cochon-dinde-3520084
315,Cochon dinde,45000.0,"Thies, Sénégal",https://images.coinafrique.com/thumb_3520078_uploaded_image1_1641925243.jpg,https://sn.coinafrique.com/annonce/autres-animaux/cochon-dinde-3520078
316,Cochon dinde,45000.0,"Thies, Sénégal",https://images.coinafrique.com/thumb_3520065_uploaded_image1_1641924846.jpg,https://sn.coinafrique.com/annonce/autres-animaux/cochon-dinde-3520065
319,Bœufs,300000.0,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3509381_uploaded_image1_1641354659.jpg,https://sn.coinafrique.com/annonce/autres-animaux/bufs-3509381
320,Hamster,15000.0,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3502571_uploaded_image1_1640864798.jpg,https://sn.coinafrique.com/annonce/autres-animaux/hamster-3502571
321,Paon,350000.0,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3500261_uploaded_image1_1640699224.jpg,https://sn.coinafrique.com/annonce/autres-animaux/paon-3500261
322,Oies de toulouse,20000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3496368_uploaded_image2_1640341893.jpeg,https://sn.coinafrique.com/annonce/autres-animaux/oies-de-toulouse-3496368
323,Bœuf,900000.0,"Bambey, Sénégal",https://images.coinafrique.com/thumb_3492877_uploaded_image1_1640096405.jpg,https://sn.coinafrique.com/annonce/autres-animaux/buf-3492877
327,Couple dinde rouge,90000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3425196_uploaded_image1_1636231334.jpg,https://sn.coinafrique.com/annonce/autres-animaux/couple-dinde-rouge-3425196
329,Paire d'oie,100000.0,"Thies, Sénégal",https://images.coinafrique.com/thumb_3418166_uploaded_image1_1635935843.jpg,https://sn.coinafrique.com/annonce/autres-animaux/paire-doie-3418166
330,Oies de toulouse,450000.0,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3413662_uploaded_image1_1635765247.jpg,https://sn.coinafrique.com/annonce/autres-animaux/oies-de-toulouse-3413662
331,Cailles,2000.0,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3405018_uploaded_image1_1635264107.jpg,https://sn.coinafrique.com/annonce/autres-animaux/cailles-3405018
333,Trio de paon bleu,450000.0,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3389732_uploaded_image1_1634436997.jpg,https://sn.coinafrique.com/annonce/autres-animaux/trio-de-paon-bleu-3389732
334,Paon bleu adulte,300000.0,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3372722_uploaded_image1_1633568000.jpg,https://sn.coinafrique.com/annonce/autres-animaux/paon-bleu-adulte-3372722
335,Cailles,1500.0,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3371486_uploaded_image1_1633522085.jpg,https://sn.coinafrique.com/annonce/autres-animaux/cailles-3371486
336,Bœuf,500000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3369906_uploaded_image1_1633454163.jpg,https://sn.coinafrique.com/annonce/autres-animaux/buf-3369906
337,Couple hermine,20000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3369362_uploaded_image1_1633438173.jpg,https://sn.coinafrique.com/annonce/autres-animaux/couple-hermine-3369362
338,Caille,2000.0,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3360468_uploaded_image1_1633037043.jpg,https://sn.coinafrique.com/annonce/autres-animaux/caille-3360468
339,Autruchon,300000.0,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3357168_uploaded_image1_1632871377.jpg,https://sn.coinafrique.com/annonce/autres-animaux/autruchon-3357168
340,Veaux,250000.0,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3350491_uploaded_image1_1632436028.jpg,https://sn.coinafrique.com/annonce/autres-animaux/veaux-3350491
